2016/04/14 23:24:00 INFO  - jmeter.reporters.Summariser: summary =   2051 in  1230s =    1.7/s Avg:  2994 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:24:30 INFO  - jmeter.reporters.Summariser: summary +     43 in  30.1s =    1.4/s Avg:  3306 Min:  1459 Max:  6995 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:24:30 INFO  - jmeter.reporters.Summariser: summary =   2094 in  1260s =    1.7/s Avg:  3000 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:25:00 INFO  - jmeter.reporters.Summariser: summary +     49 in    30s =    1.6/s Avg:  3113 Min:  1334 Max:  6540 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:25:00 INFO  - jmeter.reporters.Summariser: summary =   2143 in  1290s =    1.7/s Avg:  3002 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:25:30 INFO  - jmeter.reporters.Summariser: summary +     53 in    31s =    1.7/s Avg:  2867 Min:  1293 Max:  5738 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:25:30 INFO  - jmeter.reporters.Summariser: summary =   2196 in  1321s =    1.7/s Avg:  2999 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:25:36 INFO  - jmeter.threads.JMeterThread: Thread is done: Thread Group 1-3 
2016/04/14 23:25:36 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-3 
2016/04/14 23:25:47 INFO  - jmeter.threads.JMeterThread: Thread is done: Thread Group 1-1 
2016/04/14 23:25:47 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-1 
2016/04/14 23:26:00 INFO  - jmeter.reporters.Summariser: summary +     44 in    30s =    1.5/s Avg:  2688 Min:  1261 Max:  4993 Err:     0 (0.00%) Active: 3 Started: 5 Finished: 2 
2016/04/14 23:26:00 INFO  - jmeter.reporters.Summariser: summary =   2240 in  1350s =    1.7/s Avg:  2993 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:26:00 INFO  - jmeter.threads.JMeterThread: Thread is done: Thread Group 1-5 
2016/04/14 23:26:00 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-5 
2016/04/14 23:26:07 INFO  - jmeter.threads.JMeterThread: Thread is done: Thread Group 1-2 
2016/04/14 23:26:07 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-2 
2016/04/14 23:26:12 INFO  - jmeter.threads.JMeterThread: Thread is done: Thread Group 1-4 
2016/04/14 23:26:12 INFO  - jmeter.threads.JMeterThread: Thread finished: Thread Group 1-4 
2016/04/14 23:26:12 INFO  - jmeter.engine.StandardJMeterEngine: Notifying test listeners of end of test 
2016/04/14 23:26:12 INFO  - jmeter.services.FileServer: Close: files.csv 
2016/04/14 23:26:12 INFO  - jmeter.reporters.Summariser: summary +     10 in    12s =    0.8/s Avg:  2392 Min:  1148 Max:  4982 Err:     0 (0.00%) Active: 0 Started: 5 Finished: 5 
2016/04/14 23:26:12 INFO  - jmeter.reporters.Summariser: summary =   2250 in  1362s =    1.7/s Avg:  2990 Min:  1038 Max:  8421 Err:     0 (0.00%) 
